address,distance,distance_type,rating,capaciity,area,price
"District 4, Ho Chi Minh City",1.8,km,null,2 ,120,"2,450,000"
"District 1, Ho Chi Minh City",1.7,km,10,2 ,60,"2,000,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,null,"1,512,000"
"District 4, Ho Chi Minh City",0.9,km,null,2 ,75,"1,280,000"
"District 1, Ho Chi Minh City",0.6,km,8.9,2 ,null,"855,000"
"Binh Tan District, Ho Chi Minh City",10.5,km,6.6,2 ,null,"433,200"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,408,000"
"Phu Nhuan, Ho Chi Minh City",4,km,null,2 ,null,"899,000"
"District 7, Ho Chi Minh City",2.9,km,null,2 ,null,"1,120,000"
"Binh Thanh, Ho Chi Minh City",3.2,km,null,2 ,38,"890,000"
"District 1, Ho Chi Minh City",1.7,km,null,2 ,null,"1,742,400"
"Go Vap District , Ho Chi Minh City",6.3,km,6.9,2 ,null,"283,500"
"District 3, Ho Chi Minh City",2.4,km,9.5,2 ,25,"520,000"
"District 1, Ho Chi Minh City",1.8,km,null,2 ,null,"2,328,000"
"District 2, Ho Chi Minh City",5.8,km,null,2 ,null,"1,600,000"
"District 2, Ho Chi Minh City",5.8,km,null,2 ,null,"1,600,000"
"District 4, Ho Chi Minh City",0.9,km,null,2 ,40,"1,680,000"
"District 4, Ho Chi Minh City",1.8,km,null,2 ,null,"1,504,800"
"Binh Thanh, Ho Chi Minh City",4.3,km,7.3,2 ,null,"250,000"
"Phu Nhuan, Ho Chi Minh City",4.1,km,null,2 ,null,"600,000"
"District 4, Ho Chi Minh City",1.1,km,null,2 ,null,"900,000"
"District 4, Ho Chi Minh City",1,km,null,2 ,35,"1,500,000"
"Binh Thanh, Ho Chi Minh City",3.4,km,null,2 ,55,"1,352,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,59,"1,500,000"
"Tan Binh, Ho Chi Minh City",7.5,km,null,2 ,65,"310,000"
"District 4, Ho Chi Minh City",0.9,km,null,2 ,40,"1,760,000"
"Go Vap District , Ho Chi Minh City",7.7,km,10,2 ,null,"630,000"
"Tan Phu District, Ho Chi Minh City",9.8,km,9,2 ,null,"1,590,000"
"District 4, Ho Chi Minh City",0.9,km,null,2 ,null,"1,650,000"
"District 2, Ho Chi Minh City",1.7,km,null,2 ,50,"1,600,000"
"District 1, Ho Chi Minh City",0.7,km,null,2 ,null,"450,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,null,"2,300,000"
"District 7, Ho Chi Minh City",7.9,km,null,2 ,null,"950,400"
"Tan Binh, Ho Chi Minh City",5.9,km,8.5,2 ,null,"300,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,9.6,2 ,55,"2,880,000"
"Tan Binh, Ho Chi Minh City",5.8,km,9,2 ,55,"1,599,000"
"Binh Thanh, Ho Chi Minh City",3.3,km,null,2 ,38,"900,000"
"District 7, Ho Chi Minh City",4.5,km,null,2 ,null,"800,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 ,70,"2,100,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,55,"1,176,000"
"District 1, Ho Chi Minh City",1,km,8.5,2 ,null,"413,250"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,null,"1,400,000"
"Phu Nhuan, Ho Chi Minh City",3,km,null,2 ,null,"1,600,000"
"District 7, Ho Chi Minh City",3.7,km,null,2 ,70,"1,449,000"
"Tan Binh, Ho Chi Minh City",5.5,km,null,2 ,null,"1,320,000"
"District 3, Ho Chi Minh City",2.4,km,9.6,2 ,58,"1,650,000"
"Binh Thanh, Ho Chi Minh City",2.5,km,null,2 ,null,"1,280,000"
"District 2, Ho Chi Minh City",1.8,km,null,2 ,null,"1,650,000"
"District 2, Ho Chi Minh City",5.7,km,null,2 ,null,"1,199,000"
"District 4, Ho Chi Minh City",0.8,km,10,2 ,null,"1,710,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 ,null,"1,399,000"
"District 1, Ho Chi Minh City",0.8,km,10,2 ,null,"660,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,200,000"
"District 7, Ho Chi Minh City",5.5,km,null,2 ,91,"1,360,000"
"Binh Tan District, Ho Chi Minh City",9.6,km,null,2 ,null,"384,000"
"District 7, Ho Chi Minh City",7.8,km,null,2 ,null,"879,200"
"District 4, Ho Chi Minh City",1,km,null,2 ,null,"1,200,000"
"Tan Binh, Ho Chi Minh City",5.2,km,10,2 ,null,"399,000"
"District 1, Ho Chi Minh City",0.8,km,9.5,2 ,null,"1,890,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,180,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,110,"2,400,000"
"Binh Tan District, Ho Chi Minh City",9.6,km,null,2 ,null,"320,000"
"District 1, Ho Chi Minh City",450,m,null,2 ,70,"3,000,000"
"Binh Thanh, Ho Chi Minh City",3.9,km,9,2 ,30,"500,000"
"District 1, Ho Chi Minh City",0.7,km,9.2,2 ,null,"362,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"2,320,000"
"District 7, Ho Chi Minh City",5,km,null,2 ,null,"1,520,000"
Ho Chi Minh City,9.4,km,null,2 ,null,"544,000"
"Binh Tan District, Ho Chi Minh City",9.6,km,null,2 ,null,"360,000"
"District 4, Ho Chi Minh City",1.4,km,9.6,2 ,null,"975,000"
"Binh Tan District, Ho Chi Minh City",8.9,km,null,2 ,null,"440,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,008,000"
"District 2, Ho Chi Minh City",5.9,km,null,2 ,null,"1,000,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,100,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,360,000"
"District 2, Ho Chi Minh City",5.9,km,10,2 ,68,"1,313,000"
"District 3, Ho Chi Minh City",2.8,km,null,2 ,25,"500,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,70,"1,440,000"
"Binh Thanh, Ho Chi Minh City",3.5,km,9.7,2 ,55,"2,070,000"
"District 4, Ho Chi Minh City",1.1,km,null,2 ,null,"760,000"
"Phu Nhuan, Ho Chi Minh City",3.3,km,null,2 ,null,"499,200"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,45,"1,082,160"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,440,000"
"District 2, Ho Chi Minh City",5.9,km,null,2 ,null,"999,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,530,000"
"District 1, Ho Chi Minh City",0.8,km,9.3,2 ,null,"1,440,001"
Ho Chi Minh City,3.8,km,null,2 ,null,"2,000,000"
"District 3, Ho Chi Minh City",2.8,km,null,2 ,null,"800,000"
"District 1, Ho Chi Minh City",0.9,km,8.5,2 ,null,"680,000"
"Tan Binh, Ho Chi Minh City",4.9,km,null,2 ,30,"450,000"
"Binh Tan District, Ho Chi Minh City",10.5,km,null,2 ,40,"446,400"
"District 1, Ho Chi Minh City",400,m,null,2 ,64,"792,000"
"Tan Phu District, Ho Chi Minh City",9.7,km,null,2 ,null,"1,360,000"
"District 4, Ho Chi Minh City",1.2,km,null,2 ,30,"950,000"
"District 2, Ho Chi Minh City",6.9,km,9,2 ,null,"1,399,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,050,000"
"Phu Nhuan, Ho Chi Minh City",2.8,km,null,2 ,null,"500,000"
"District 4, Ho Chi Minh City",0.8,km,9.5,2 ,null,"850,000"
Ho Chi Minh City,8,km,null,2 ,null,"2,282,354"
"District 1, Ho Chi Minh City",1,km,null,2 ,80,"2,240,000"
Ho Chi Minh City,8,km,null,2 ,null,"2,282,354"
"District 10, Ho Chi Minh City",3.7,km,null,2 ,null,"520,000"
"Tan Binh, Ho Chi Minh City",4.9,km,10,2 ,null,"400,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"784,000"
"District 7, Ho Chi Minh City",3.8,km,null,2 ,45,"1,080,000"
"District 4, Ho Chi Minh City",1.8,km,null,2 ,null,"1,487,500"
"Binh Thanh, Ho Chi Minh City",3.5,km,null,2 ,55,"1,100,000"
"District 1, Ho Chi Minh City",300,m,null,2 ,28,"569,600"
"Binh Thanh, Ho Chi Minh City",2.8,km,null,2 ,55,"750,000"
"District 1, Ho Chi Minh City",0.8,km,8.3,2 ,null,"594,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"990,000"
"District 1, Ho Chi Minh City",2.4,km,null,2 ,52,"795,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,710,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,746,000"
"District 4, Ho Chi Minh City",1,km,null,2 ,28,"760,000"
"District 4, Ho Chi Minh City",1.4,km,null,2 ,null,"1,192,320"
"District 4, Ho Chi Minh City",1,km,8.5,2 ,null,"850,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,000,000"
"Phu Nhuan, Ho Chi Minh City",2.8,km,null,2 ,null,"500,000"
"District 2, Ho Chi Minh City",1.7,km,null,2 ,null,"1,700,000"
Ho Chi Minh City,0.8,km,null,2 ,null,"880,000"
"District 1, Ho Chi Minh City",1.2,km,9.8,2 ,null,"1,378,300"
"District 7, Ho Chi Minh City",3.2,km,null,2 ,null,"1,050,000"
"District 1, Ho Chi Minh City",0.7,km,10,2 ,null,"540,000"
"District 2, Ho Chi Minh City",1.8,km,null,2 ,null,"1,300,000"
"Go Vap District , Ho Chi Minh City",7.7,km,9,2 ,null,"530,000"
"District 4, Ho Chi Minh City",1,km,null,2 ,null,"850,000"
"District 1, Ho Chi Minh City",0.8,km,8,2 ,null,"297,938"
"District 1, Ho Chi Minh City",0.9,km,null,2 ,null,"880,000"
"District 7, Ho Chi Minh City",4.5,km,null,2 ,null,"585,000"
"District 7, Ho Chi Minh City",4.6,km,9.7,2 ,null,"480,000"
"Go Vap District , Ho Chi Minh City",7.7,km,null,2 ,26,"600,000"
"Go Vap District , Ho Chi Minh City",8.7,km,10,2 ,null,"450,000"
"District 1, Ho Chi Minh City",300,m,null,2 ,25,"530,332"
"Binh Thanh, Ho Chi Minh City",3.6,km,null,2 ,null,"1,120,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,336,500"
"District 1, Ho Chi Minh City",0.7,km,10,2 ,null,"450,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,400,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 ,55,"1,750,000"
"District 1, Ho Chi Minh City",2.3,km,null,2 ,null,"600,000"
"District 1, Ho Chi Minh City",1.1,km,null,2 ,25,"408,000"
"District 2, Ho Chi Minh City",5.6,km,9.5,2 ,60,"1,150,000"
"District 2, Ho Chi Minh City",5.6,km,null,2 ,null,"1,360,000"
Ho Chi Minh City,4.6,km,null,2 ,26,"1,000,000"
"District 10, Ho Chi Minh City",3.7,km,9,2 ,22,"650,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"792,000"
"District 1, Ho Chi Minh City",300,m,null,2 ,30,"792,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"650,000"
"District 2, Ho Chi Minh City",5.1,km,null,2 ,null,"899,000"
"District 4, Ho Chi Minh City",0.8,km,8,2 ,null,"850,000"
"District 4, Ho Chi Minh City",1,km,9.9,2 ,32,"950,000"
"District 4, Ho Chi Minh City",0.8,km,1,2 ,null,"2,126,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.7,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.7,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.6,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.7,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.7,km,null,2 ,null,"816,000"
Ho Chi Minh City,5.7,km,null,2 ,null,"697,437"
Ho Chi Minh City,5.7,km,null,2 ,null,"738,462"
Ho Chi Minh City,5.7,km,null,2 ,null,"738,462"
"District 4, Ho Chi Minh City",1.8,km,null,2 ,null,"1,105,000"
"Binh Thanh, Ho Chi Minh City",4.1,km,5,2 ,null,"760,000"
"District 8, Ho Chi Minh City",6.1,km,null,2 ,null,"200,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,35,"1,058,670"
"Phu Nhuan, Ho Chi Minh City",4,km,null,2 ,null,"671,500"
"District 2, Ho Chi Minh City",1.8,km,null,2 ,null,"1,700,000"
"Tan Binh, Ho Chi Minh City",5.2,km,10,2 ,36,"882,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,290,000"
"District 4, Ho Chi Minh City",1,km,null,2 ,30,"730,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,620,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 ,50,"2,100,000"
"Binh Thanh, Ho Chi Minh City",3.7,km,null,2 ,59,"1,900,000"
"District 1, Ho Chi Minh City",1.1,km,9,2 ,null,"579,500"
"District 1, Ho Chi Minh City",400,m,8.9,2 ,null,"880,000"
"District 3, Ho Chi Minh City",1.2,km,8.8,2 ,null,"437,760"
"District 1, Ho Chi Minh City",1.5,km,null,2 ,null,"1,200,000"
"District 1, Ho Chi Minh City",1.3,km,null,2 ,36,"819,000"
"Binh Thanh, Ho Chi Minh City",3.9,km,null,2 ,null,"367,200"
"District 1, Ho Chi Minh City",0.8,km,null,2 ,null,"370,500"
"District 2, Ho Chi Minh City",5.9,km,null,2 ,95,"1,664,000"
Ho Chi Minh City,9.2,km,null,2 ,null,"239,200"
"District 1, Ho Chi Minh City",300,m,5.3,2 ,28,"583,920"
"Tan Binh, Ho Chi Minh City",6.8,km,null,2 ,null,"320,000"
"Binh Thanh, Ho Chi Minh City",3.6,km,10,2 ,55,"1,741,500"
"District 8, Ho Chi Minh City",3.9,km,null,2 ,null,"324,000"
"District 1, Ho Chi Minh City",0.8,km,9.8,2 ,null,"610,187"
"District 8, Ho Chi Minh City",6.1,km,null,2 ,null,"200,000"
"District 4, Ho Chi Minh City",1,km,null,2 ,30,"730,000"
"District 10, Ho Chi Minh City",3.7,km,9,2 ,22,"650,000"
"District 7, Ho Chi Minh City",5.2,km,9.1,2 ,null,"776,522"
"District 4, Ho Chi Minh City",1,km,9.9,2 ,32,"950,000"
"District 1, Ho Chi Minh City",0.9,km,9.4,2 ,null,"585,000"
"District 7, Ho Chi Minh City",3.2,km,null,2 ,null,"1,050,000"
"District 1, Ho Chi Minh City",0.9,km,null,2 ,null,"880,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,80,"2,240,000"
"District 4, Ho Chi Minh City",1.8,km,null,2 ,null,"1,487,500"
"District 3, Ho Chi Minh City",2.8,km,null,2 ,25,"500,000"
"District 1, Ho Chi Minh City",1,km,null,2 ,null,"1,440,000"
"District 1, Ho Chi Minh City",0.6,km,8.9,2 ,null,"688,500"
"District 7, Ho Chi Minh City",5.5,km,null,2 ,91,"1,360,000"
"District 4, Ho Chi Minh City",0.8,km,null,2 ,null,"1,180,000"
"District 1, Ho Chi Minh City",0.7,km,null,2 ,null,"450,000"
"Binh Thanh, Ho Chi Minh City",3.3,km,null,2 ,38,"900,000"
"Phu Nhuan, Ho Chi Minh City",4,km,null,2 ,null,"899,000"
"District 1, Ho Chi Minh City",1.8,km,null,2 ,null,"2,328,000"
"District 1, Ho Chi Minh City",0.9,km,9.1,2 ,null,"879,368"
Hanoi,7.3,km,null,1 ,null,"1,216,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"1,280,000"
Hanoi,4.3,km,null,1 ,null,"1,200,000"
"Ba Dinh, Hanoi",3.9,km,8,1 ,50,"1,800,000"
"Cau Giay, Hanoi",6.5,km,10,1 ,30,"891,000"
Hanoi,9.6,km,null,1 ,80,"1,800,000"
"Ba Dinh, Hanoi",2.2,km,null,1 ,null,"1,800,000"
"Hai Ba Trung, Hanoi",3.8,km,null,1 ,null,"1,560,000"
"Tay Ho, Hanoi",6.3,km,null,1 ,null,"783,000"
Hanoi,8.3,km,7.5,1 ,null,"1,219,860"
Hanoi,9.9,km,null,1 ,null,"1,850,000"
"Ba Dinh, Hanoi",4,km,null,1 ,55,"2,500,000"
Hanoi,7.3,km,null,1 ,76,"1,520,000"
Hanoi,7.3,km,null,1 ,null,"1,520,000"
Hanoi,10.3,km,null,1 ,null,"1,300,000"
Hanoi,7.4,km,null,1 ,67,"1,955,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"2,090,000"
"Thanh Xuan, Hanoi",4.6,km,null,1 ,null,"2,000,000"
"Hai Ba Trung, Hanoi",3.7,km,null,1 ,null,"1,600,000"
Hanoi,6.1,km,null,1 ,105,"1,600,000"
Hanoi,7.4,km,null,1 ,103,"2,250,000"
"Thanh Xuan, Hanoi",4.6,km,9,1 ,105,"1,900,000"
Hanoi,7.7,km,10,1 ,26,"900,000"
"Ba Dinh, Hanoi",3.1,km,null,1 ,80,"2,150,000"
Hanoi,7.3,km,null,1 ,54,"864,000"
"Tay Ho, Hanoi",4.6,km,null,1 ,130,"2,115,000"
Hanoi,4.3,km,10,1 ,null,"2,300,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,45,"900,000"
Hanoi,7.3,km,null,1 ,75,"2,280,000"
"Thanh Xuan, Hanoi",4.8,km,6,1 ,null,"1,534,500"
Hanoi,10.8,km,null,1 ,null,"760,000"
Hanoi,7.3,km,null,1 ,74,"1,231,200"
Hanoi,7.3,km,null,1 ,70,"1,800,000"
Hanoi,10.3,km,null,1 ,null,"12,600,000"
Hanoi,33.9,km,null,1 ,null,"1,500,000"
Hanoi,10.1,km,null,1 ,null,"2,900,000"
Hanoi,10.1,km,null,1 ,null,"1,250,000"
"Ba Dinh, Hanoi",3.1,km,null,1 ,50,"928,000"
Hanoi,10.2,km,null,1 ,null,"1,004,800"
Hanoi,8.6,km,4.5,1 ,null,"956,250"
"Ba Dinh, Hanoi",3.9,km,null,1 ,78,"2,600,000"
"Dong Da, Hanoi",2.5,km,null,1 ,33,"1,300,000"
"Thanh Xuan, Hanoi",4.7,km,8.5,1 ,120,"2,450,000"
"Ba Dinh, Hanoi",4.4,km,null,1 ,null,"750,000"
Hanoi,7.3,km,null,1 ,null,"1,800,000"
Hanoi,9.9,km,null,1 ,null,"16,000,000"
Hanoi,12.2,km,null,1 ,null,"850,000"
"Cau Giay, Hanoi",6.4,km,10,1 ,null,"1,450,000"
"Hoan Kiem, Hanoi",1,km,null,1 ,null,"2,106,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,62,"1,600,000"
Hanoi,9.5,km,10,1 ,null,"1,040,000"
"Cau Giay, Hanoi",6.4,km,10,1 ,40,"1,099,000"
Hanoi,8.7,km,null,1 ,null,"950,000"
"Ba Dinh, Hanoi",3.9,km,null,1 ,50,"1,800,000"
Hanoi,9.6,km,null,1 ,null,"1,500,000"
"Cau Giay, Hanoi",5.6,km,null,1 ,null,"800,000"
Hanoi,6.8,km,null,1 ,null,"855,799"
"Dong Da, Hanoi",5,km,null,1 ,70,"1,700,000"
Hanoi,7.3,km,null,1 ,74,"1,152,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"1,504,000"
Hanoi,7.5,km,null,1 ,50,"1,519,050"
Hanoi,7.3,km,null,1 ,null,"1,600,000"
Hanoi,7.7,km,null,1 ,null,"1,600,000"
Hanoi,7.3,km,null,1 ,null,"1,208,888"
Hanoi,7.6,km,9,1 ,66,"1,620,000"
"Hai Ba Trung, Hanoi",3.7,km,null,1 ,null,"1,305,000"
Hanoi,7.3,km,null,1 ,null,"1,520,000"
"Cau Giay, Hanoi",6.5,km,6.5,1 ,38,"1,100,000"
"Hai Ba Trung, Hanoi",3.4,km,null,1 ,98,"1,700,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,75,"1,500,000"
"Thanh Xuan, Hanoi",4.8,km,null,1 ,null,"1,700,000"
"Thanh Xuan, Hanoi",6.6,km,null,1 ,null,"1,600,000"
Hanoi,7.4,km,9,1 ,55,"1,539,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,38,"1,100,000"
"Hai Ba Trung, Hanoi",2.1,km,10,1 ,null,"640,000"
Hanoi,10.1,km,null,1 ,null,"680,000"
"Hai Ba Trung, Hanoi",3.2,km,null,1 ,null,"1,400,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,023,360"
"Hai Ba Trung, Hanoi",4.1,km,9.5,1 ,56,"1,080,000"
Hanoi,7.3,km,1,1 ,70,"1,700,000"
Hanoi,10.8,km,3,1 ,60,"765,000"
"Ba Dinh, Hanoi",3.1,km,null,1 ,null,"1,800,000"
Hanoi,10.4,km,null,1 ,null,"1,305,000"
"Ba Dinh, Hanoi",2.1,km,null,1 ,25,"1,200,000"
Hanoi,7.4,km,5,1 ,97,"2,600,000"
Hanoi,10.1,km,null,1 ,null,"1,050,000"
Hanoi,10.1,km,4,1 ,45,"680,000"
"Cau Giay, Hanoi",7.6,km,9.7,1 ,80,"1,700,000"
"Ba Dinh, Hanoi",3.9,km,null,1 ,80,"2,000,000"
Hanoi,12.2,km,null,1 ,null,"850,000"
"Ba Dinh, Hanoi",3.9,km,null,1 ,70,"2,000,000"
Hanoi,7.7,km,10,1 ,null,"800,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,600,000"
Hanoi,9.5,km,10,1 ,43,"650,000"
Hanoi,7.7,km,null,1 ,null,"1,400,000"
Hanoi,10.8,km,null,1 ,null,"720,000"
Hanoi,7.7,km,null,1 ,null,"1,400,000"
Hanoi,10.3,km,null,1 ,null,"800,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"991,360"
Hanoi,10.1,km,null,1 ,null,"600,000"
"Tay Ho, Hanoi",6.5,km,null,1 ,null,"1,080,000"
"Tay Ho, Hanoi",3.5,km,null,1 ,null,"560,000"
Hanoi,7.7,km,null,1 ,null,"1,000,000"
Hanoi,7.7,km,null,1 ,28,"800,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"1,188,000"
Hanoi,7.4,km,null,1 ,null,"1,400,000"
Hanoi,7.3,km,9.2,1 ,72,"1,458,000"
"Dong Da, Hanoi",1.9,km,null,1 ,null,"600,000"
Hanoi,7.7,km,null,1 ,null,"1,000,000"
"Hoan Kiem, Hanoi",300,m,null,1 ,108,"2,250,000"
Hanoi,10.4,km,null,1 ,null,"719,200"
"Tay Ho, Hanoi",5.5,km,null,1 ,null,"824,250"
"Ba Dinh, Hanoi",3.1,km,null,1 ,80,"1,500,000"
Hanoi,10.3,km,null,1 ,50,"680,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"1,600,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,35,"1,200,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,400,000"
Hanoi,10.1,km,null,1 ,null,"468,000"
"Hai Ba Trung, Hanoi",1.5,km,8,1 ,55,"671,760"
Hanoi,10.2,km,null,1 ,null,"680,000"
"Ba Dinh, Hanoi",3,km,null,1 ,null,"1,330,000"
Hanoi,7.7,km,10,1 ,null,"700,000"
"Ba Dinh, Hanoi",4.3,km,null,1 ,null,"850,000"
Hanoi,40.5,km,null,1 ,000,"6,500,000"
"Thanh Xuan, Hanoi",4.8,km,null,1 ,100,"2,250,000"
"Tay Ho, Hanoi",6.3,km,null,1 ,40,"1,500,000"
"Thanh Xuan, Hanoi",4.8,km,null,1 ,35,"1,400,000"
Hanoi,7.7,km,null,1 ,null,"1,400,000"
Hanoi,10.2,km,8,1 ,null,"864,000"
Hanoi,7.4,km,null,1 ,50,"1,425,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,35,"972,000"
"Cau Giay, Hanoi",6.3,km,8,1 ,null,"1,377,000"
Hanoi,12.2,km,null,1 ,32,"720,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,450,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,450,000"
"Tay Ho, Hanoi",4.3,km,9.4,1 ,null,"648,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"1,500,000"
"Hai Ba Trung, Hanoi",3.2,km,null,1 ,58,"1,200,000"
"Cau Giay, Hanoi",6.4,km,null,1 ,null,"908,800"
"Hoan Kiem, Hanoi",1.1,km,9.6,1 ,130,"2,200,000"
Hanoi,10.2,km,null,1 ,null,"945,000"
"Cau Giay, Hanoi",5.2,km,null,1 ,50,"1,225,000"
"Ba Dinh, Hanoi",4.6,km,9.6,1 ,50,"900,000"
Hanoi,7.4,km,1,1 ,null,"1,615,000"
Hanoi,7.5,km,null,1 ,26,"765,000"
"Ba Dinh, Hanoi",4.4,km,10,1 ,null,"860,000"
Hanoi,9.9,km,10,1 ,null,"550,000"
"Cau Giay, Hanoi",6.5,km,9,1 ,null,"1,150,000"
"Cau Giay, Hanoi",6.6,km,null,1 ,null,"1,050,000"
"Thanh Xuan, Hanoi",5.7,km,10,1 ,90,"1,365,000"
"Thanh Xuan, Hanoi",4.7,km,null,1 ,null,"2,250,000"
"Cau Giay, Hanoi",6.6,km,null,1 ,40,"1,200,000"
"Thanh Xuan, Hanoi",4.6,km,null,1 ,null,"1,040,000"
"Hoan Kiem, Hanoi",0.9,km,7.3,1 ,null,"522,000"
Hanoi,7.7,km,null,1 ,null,"560,000"
"Tay Ho, Hanoi",5.5,km,null,1 ,45,"612,000"
Hanoi,7.7,km,null,1 ,35,"1,100,000"
"Cau Giay, Hanoi",6.6,km,null,1 ,null,"1,300,000"
Hanoi,7.7,km,null,1 ,null,"700,000"
Hanoi,12,km,7,1 ,50,"1,100,000"
"Hai Ba Trung, Hanoi",4.2,km,10,1 ,53,"760,500"
"Ba Dinh, Hanoi",4.3,km,5,1 ,null,"850,000"
Hanoi,9.9,km,null,1 ,null,"780,000"
Hanoi,10.8,km,null,1 ,43,"686,000"
Hanoi,7.6,km,null,1 ,28,"800,000"
"Thanh Xuan, Hanoi",4.8,km,null,1 ,null,"1,130,500"
"Ba Dinh, Hanoi",3.2,km,10,1 ,null,"1,800,000"
Hanoi,7.4,km,9.3,1 ,110,"2,375,000"
Hanoi,12.1,km,null,1 ,null,"1,001,000"
"Thanh Xuan, Hanoi",5.7,km,7.6,1 ,null,"1,800,000"
"Cau Giay, Hanoi",8.6,km,9,1 ,110,"1,899,050"
"Tay Ho, Hanoi",4.7,km,null,1 ,null,"1,200,000"
Hanoi,10,km,null,1 ,null,"554,400"
Hanoi,7.4,km,null,1 ,50,"1,600,000"
"Dong Da, Hanoi",3.3,km,5,1 ,null,"720,000"
Hanoi,9.9,km,null,1 ,null,"950,000"
"Hoan Kiem, Hanoi",1.4,km,null,1 ,null,"750,000"
Hanoi,12.2,km,null,1 ,null,"850,000"
"Cau Giay, Hanoi",6.5,km,null,1 ,null,"981,000"
Hanoi,10.8,km,null,1 ,null,"1,000,000"
"Ba Dinh, Hanoi",3.3,km,10,1 ,null,"620,000"
"Ba Dinh, Hanoi",1.3,km,10,1 ,60,"1,944,000"
"Hai Ba Trung, Hanoi",3.7,km,null,1 ,null,"997,500"
Hanoi,10.2,km,null,1 ,46,"849,000"
"Tay Ho, Hanoi",5.1,km,null,1 ,null,"900,000"
Hanoi,7.3,km,null,1 ,null,"1,440,000"
Hanoi,9.9,km,null,1 ,null,"630,000"
"Hai Ba Trung, Hanoi",4,km,9.8,1 ,53,"1,300,000"
"Ba Dinh, Hanoi",4.6,km,null,1 ,30,"405,000"
"Hoan Kiem, Hanoi",1,km,5.2,1 ,null,"1,200,000"
