address,distance,distance_type,rating,capaciity,area,price
hochiminh,5100,km,100,5,75,1700000
hochiminh,3500,km,78,5,108,2980000
hochiminh,3500,km,80,5,88,1575000
hochiminh,3500,km,30,5,100,2500000
hochiminh,5700,km,50,5,70,1290000
hochiminh,1400,km,83,5,135,2784000
hochiminh,3500,km,83,5,87,1593000
hochiminh,1000,km,90,5,60,2415000
hochiminh,5500,km,75,5,120,1734600
hochiminh,3600,km,80,5,86,2650000
hochiminh,800,km,77,5,88,1900000
hochiminh,1100,km,70,5,90,4184060
hochiminh,3500,km,27,5,85,1800000
hochiminh,800,km,82,5,100,2300000
hochiminh,1800,km,53,5,70,1900000
hochiminh,1000,km,93,5,50,1400000
hochiminh,800,km,63,5,110,2500000
hochiminh,3500,km,86,5,86,1701000
hochiminh,5700,km,97,5,66,1579000
hochiminh,5400,km,100,5,500,12000000
hochiminh,5200,km,81,5,130,6200000
hochiminh,3900,km,67,5,150,6350000
hochiminh,5000,km,89,5,135,4100000
hochiminh,300,m,85,5,87,3584000
hochiminh,3500,km,90,5,89,1665000
hochiminh,3500,km,10,5,73,1400000
hochiminh,3700,km,93,5,96,2550000
hochiminh,1000,km,79,5,90,4184060
hochiminh,1600,km,90,5,100,2000000
hochiminh,6500,km,95,5,100,1570000
hochiminh,1000,km,100,5,60,2415000
hochiminh,3500,km,43,5,72,1400000
hochiminh,5600,km,90,5,77,1485000
hochiminh,300,m,80,5,50,2238750
hochiminh,1000,km,90,5,65,1900000
hochiminh,300,m,87,5,120,4500000
hochiminh,700,km,78,5,85,2800000
hochiminh,3700,km,92,5,109,6120000
hochiminh,300,m,89,5,50,2149200
hochiminh,10100,km,90,5,71,1600000
hochiminh,3200,km,77,5,120,2400000
hochiminh,3800,km,75,5,110,2970000
hochiminh,1700,km,80,5,90,5000000
hochiminh,3700,km,100,5,120,2700000
hochiminh,800,km,59,5,90,2550000
hochiminh,3700,km,97,5,109,6000000
hochiminh,3200,km,94,5,109,2300000
hochiminh,3500,km,90,5,80,1930000
hochiminh,5500,km,93,5,752,1750000
hochiminh,1100,km,82,5,90,4184060
hochiminh,3500,km,95,5,118,2700000
hochiminh,5300,km,93,5,60,1345500
hochiminh,900,km,94,5,90,2400000
hochiminh,5000,km,75,5,75,1750000
hochiminh,400,m,77,5,60,4012921
hochiminh,3700,km,91,5,78,4950000
hochiminh,5400,km,60,5,70,1615000
hochiminh,1000,km,87,5,110,3325000
hochiminh,800,km,94,5,105,2500000
hochiminh,3500,km,100,5,95,2880000
hochiminh,4900,km,99,5,130,4680000
hochiminh,3700,km,96,5,88,4950000
hochiminh,3700,km,97,5,70,4531500
hochiminh,5700,km,100,5,95,2250000
hochiminh,3500,km,92,5,76,1360000
hochiminh,900,km,80,5,105,3091398
hochiminh,1100,km,78,5,90,4184060
hochiminh,1100,km,90,5,117,9478639
hochiminh,3500,km,80,5,110,6820000
hochiminh,1000,km,92,5,79,2400000
hochiminh,5700,km,96,5,90,1395000
hochiminh,3600,km,91,5,120,5950000
hochiminh,5700,km,74,5,100,2250000
hochiminh,3900,km,77,5,95,1566000
hochiminh,5600,km,87,5,66,1579000
hochiminh,300,m,90,5,50,1673100
hochiminh,800,km,89,5,90,2500000
hochiminh,3400,km,77,5,107,2500000
hochiminh,7400,km,79,5,164,5108784
hochiminh,3600,km,75,5,119,2357050
hochiminh,5500,km,73,5,700,8000000
hochiminh,1000,km,97,5,80,3000000
hochiminh,6100,km,90,5,70,1290000
hochiminh,1000,km,93,5,60,2673000
hochiminh,3500,km,97,5,111,2780000
hochiminh,900,km,78,5,80,2240000
hochiminh,6500,km,88,5,85,1480000
hochiminh,3500,km,89,5,86,1620000
hochiminh,3200,km,90,5,105,2200000
hochiminh,2700,km,61,5,250,6000000
hochiminh,3700,km,94,5,120,2802500
hochiminh,3500,km,78,5,130,4050000
hochiminh,3600,km,81,5,110,6640000
hochiminh,3500,km,100,5,80,2750000
hochiminh,3600,km,70,5,72,1360000
hochiminh,300,m,89,5,125,11081070
hochiminh,250,m,94,5,55,5520000
hochiminh,3500,km,80,5,88,1600000
hochiminh,2600,km,83,5,110,1575000
hochiminh,1000,km,92,5,90,2405700
hochiminh,1000,km,84,5,90,2250000
hochiminh,6300,km,91,5,100,3730650
hochiminh,900,km,100,5,95,3000000
hochiminh,1000,km,82,5,90,2400000
hochiminh,8900,km,30,5,80,720000
hochiminh,5800,km,100,5,71,1500000
hochiminh,3700,km,80,5,85,3195900
hochiminh,800,km,83,5,140,3000000
hochiminh,3700,km,88,5,101,2519000
hochiminh,1000,km,85,5,99,2150000
hochiminh,3400,km,94,5,284,7500000
hochiminh,5900,km,100,5,70,1290000
hochiminh,900,km,80,5,65,1680000
hochiminh,1000,km,87,5,110,3100000
hochiminh,3300,km,94,5,100,2111000
hochiminh,2700,km,81,5,120,2596750
hochiminh,14500,km,55,5,55,2500000
hochiminh,5400,km,83,5,120,2310000
hochiminh,1000,km,82,5,110,2250000
hochiminh,2000,km,87,5,134,4810575
hochiminh,800,km,94,5,86,2916000
hochiminh,3500,km,94,5,78,2700000
hochiminh,800,km,89,5,90,1871500
hochiminh,3500,km,82,5,126,2848500
hochiminh,9600,km,94,5,100,1188000
hochiminh,800,km,87,5,99,1750000
hochiminh,5400,km,75,5,83,1434972
hochiminh,1000,km,83,5,90,3515000
hochiminh,3700,km,77,5,78,3135000
hochiminh,1000,km,92,5,66,3115200
hochiminh,1700,km,97,5,90,5000000
hochiminh,1000,km,89,5,110,3350000
hochiminh,1000,km,99,5,75,2090000
hochiminh,1400,km,93,5,118,4931850
hochiminh,3300,km,42,5,120,2300000
hochiminh,5800,km,80,5,98,1980000
hochiminh,5200,km,95,5,65,1700000
hochiminh,2400,km,96,5,58,2040000
hochiminh,1700,km,83,5,180,2565000
hochiminh,3500,km,78,5,99,1900000
hochiminh,1000,km,94,5,99,4050000
hochiminh,1700,km,100,5,100,3600000
hochiminh,1000,km,100,5,100,2040000
hochiminh,1000,km,97,5,60,2310000
hochiminh,4600,km,89,5,110,3810000
hochiminh,900,km,82,5,100,2826250
hochiminh,1800,km,80,5,120,2975000
hochiminh,900,km,77,5,80,2160000
hochiminh,900,km,88,5,120,2500000
hochiminh,1000,km,85,5,140,3400000
hochiminh,5200,km,82,5,75,2190000
hochiminh,1800,km,100,5,88,1620000
hochiminh,3700,km,89,5,78,4293000
hochiminh,3700,km,96,5,99,6300000
hochiminh,3800,km,82,5,108,4455000
hochiminh,1100,km,93,5,71,1300000
hochiminh,3700,km,89,5,80,2800000
hochiminh,1400,km,86,5,160,3900000
hochiminh,6000,km,83,5,120,4000000
hochiminh,1100,km,85,5,100,2907000
hochiminh,900,km,87,5,120,3000000
hochiminh,1200,km,89,5,109,8841422
hochiminh,3500,km,97,5,98,3510000
hochiminh,5800,km,100,5,95,2250000
hochiminh,1800,km,80,5,85,2900000
hochiminh,1400,km,89,5,135,2880000
hochiminh,3500,km,87,5,75,1500000
hochiminh,5000,km,81,5,89,2162371
hochiminh,500,km,71,5,40,1485000
hochiminh,300,m,53,5,28,729900
hochiminh,900,km,88,5,79,2200000
hochiminh,3700,km,60,5,70,2100000
hochiminh,3500,km,83,5,116,2900000
hochiminh,3200,km,94,5,109,2300000
hochiminh,300,m,85,5,87,3584000
hochiminh,1000,km,93,5,50,1400000
hochiminh,3500,km,78,5,108,2980000
hochiminh,3600,km,97,5,122,6300000
hochiminh,3500,km,83,5,116,2900000
hochiminh,1800,km,80,5,85,2900000
hochiminh,450,m,85,5,210,7158600
hochiminh,3800,km,82,5,108,4455000
hochiminh,3700,km,89,5,80,2800000
hochiminh,900,km,82,5,100,2826250
hochiminh,3700,km,77,5,78,3135000
hochiminh,1000,km,89,5,110,3350000
hochiminh,2700,km,81,5,120,2596750
hochiminh,2000,km,87,5,134,4810575
hochiminh,1000,km,93,5,60,2673000
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3000,km,73,1,45,1008900
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,3800,km,91,1,35,897000
hanoi,5100,km,82,1,35,604800
hanoi,7500,km,84,1,55,1440000
hanoi,6400,km,100,1,40,850000
hanoi,800,km,85,1,30,499000
hanoi,6400,km,94,1,45,859000
hanoi,4500,km,82,1,26,590750
hanoi,800,km,100,1,30,495000
hanoi,600,km,100,1,57,1710000
hanoi,6300,km,100,1,35,1199000
hanoi,1400,km,88,1,25,1053000
hanoi,4700,km,86,1,65,855000
hanoi,4200,km,90,1,25,441600
hanoi,2200,km,75,1,40,414000
hanoi,2200,km,100,1,35,435000
hanoi,6700,km,87,1,45,698600
hanoi,7400,km,89,1,50,1700000
hanoi,6300,km,87,1,45,1663200
hanoi,600,km,100,1,35,580000
hanoi,31100,km,100,1,30,731430
hanoi,4600,km,92,1,20,460000
hanoi,900,km,86,1,45,1200000
hanoi,800,km,73,1,23,630000
hanoi,3000,km,90,1,48,1053000
hanoi,350,m,100,1,80,1402500
hanoi,3900,km,100,1,50,1859000
hanoi,1600,km,100,1,25,430000
hanoi,4900,km,91,1,26,566190
hanoi,4600,km,89,1,20,1078680
hanoi,5900,km,91,1,35,680000
hanoi,5100,km,90,1,80,827820
hanoi,4700,km,89,1,33,2333500
hanoi,1900,km,89,1,22,606690
hanoi,4500,km,83,1,50,809100
hanoi,1300,km,78,1,35,726750
hanoi,4500,km,100,1,65,900000
hanoi,5700,km,90,1,40,657000
hanoi,1000,km,87,1,40,585650
hanoi,5100,km,88,1,25,491400
hanoi,4400,km,85,1,40,670500
hanoi,5000,km,90,1,38,2263800
hanoi,6800,km,89,1,45,1380000
hanoi,1000,km,76,1,10,121500
hanoi,7000,km,95,1,45,900000
hanoi,6500,km,90,1,25,626500
hanoi,4900,km,88,1,43,585000
hanoi,5600,km,88,1,30,598500
hanoi,4000,km,87,1,37,950000
hanoi,4400,km,81,1,45,899100
hanoi,4300,km,80,1,56,1756254
hanoi,3800,km,87,1,55,1990000
hanoi,600,km,100,1,15,648000
hanoi,6400,km,80,1,38,1035000
hanoi,900,km,93,1,50,1199999
hanoi,8600,km,63,1,90,1395000
hanoi,700,km,80,1,15,675878
hanoi,3900,km,100,1,75,1440000
hanoi,500,km,90,1,26,1512000
hanoi,5900,km,87,1,20,516588
hanoi,800,km,96,1,50,997500
hanoi,10900,km,80,1,48,900000
hanoi,5500,km,86,1,61,2225500
hanoi,2300,km,88,1,35,643500
hanoi,6900,km,84,1,32,2303500
hanoi,3900,km,85,1,37,1570800
hanoi,1500,km,98,1,44,1101240
hanoi,3900,km,100,1,50,2000000
hanoi,6500,km,95,1,50,1142964
hanoi,1100,km,95,1,30,728888
hanoi,3400,km,87,1,35,570000
hanoi,6600,km,88,1,40,799470
hanoi,3900,km,86,1,100,1620000
hanoi,1000,km,100,1,40,900000
hanoi,7100,km,84,1,22,498400
hanoi,6900,km,89,1,58,1689188
hanoi,600,km,80,1,20,900000
hanoi,5800,km,93,1,25,643500
hanoi,4200,km,100,1,53,760500
hanoi,800,km,100,1,35,1300000
hanoi,6300,km,81,1,30,1111500
hanoi,6800,km,90,1,65,450000
hanoi,450,m,100,1,37,550000
hanoi,6400,km,87,1,40,845154
hanoi,600,km,100,1,200,3246000
hanoi,4700,km,100,1,80,680000
hanoi,1700,km,91,1,25,936000
hanoi,800,km,93,1,25,460000
hanoi,3900,km,90,1,50,1859000
hanoi,5300,km,92,1,70,907200
hanoi,6700,km,91,1,35,518400
hanoi,4500,km,92,1,36,810808
hanoi,3900,km,77,1,60,1732500
hanoi,2500,km,93,1,40,560000
hanoi,1900,km,92,1,50,1660000
hanoi,4100,km,87,1,65,759000
hanoi,4400,km,86,1,30,809100
hanoi,6700,km,89,1,45,1000000
hanoi,3900,km,80,1,75,1530000
hanoi,4200,km,86,1,80,1488000
hanoi,5000,km,81,1,15,595553
hanoi,900,km,10,1,18,562500
hanoi,6400,km,50,1,35,1259000
hanoi,2900,km,90,1,25,731500
hanoi,900,km,90,1,45,1047420
hanoi,4900,km,70,1,50,540000
hanoi,1300,km,100,1,30,855000
hanoi,700,km,85,1,20,561000
hanoi,7500,km,100,1,50,1567500
hanoi,5700,km,80,1,45,495000
hanoi,1400,km,91,1,12,772260
hanoi,1400,km,91,1,35,806400
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,1300,km,79,2,80,1800000
hanoi,3200,km,89,2,30,649890
hanoi,4700,km,86,2,65,950000
hanoi,500,m,82,2,20,710000
hanoi,7700,km,73,2,96,1100000
hanoi,4600,km,92,2,20,460000
hanoi,6400,km,85,2,45,1150000
hanoi,7500,km,84,2,55,1440000
hanoi,5400,km,84,2,30,561600
hanoi,2200,km,100,2,35,435000
hanoi,1000,km,85,2,175,2650500
hanoi,5200,km,88,2,50,936000
hanoi,5400,km,77,2,80,850000
hanoi,800,km,100,2,30,495000
hanoi,700,km,82,2,30,1320000
hanoi,800,km,73,2,23,630000
hanoi,4000,km,90,2,50,1406500
hanoi,1600,km,100,2,25,430000
hanoi,900,km,86,2,45,1200000
hanoi,7700,km,90,2,30,550000
hanoi,6400,km,100,2,40,850000
hanoi,4500,km,82,2,26,590750
hanoi,1400,km,88,2,25,1053000
hanoi,250,m,85,2,40,680000
hanoi,6500,km,95,2,45,1985000
hanoi,600,km,100,2,35,580000
hanoi,4500,km,90,2,60,873000
hanoi,6300,km,92,2,45,1150000
hanoi,3000,km,90,2,48,1170000
hanoi,6400,km,94,2,45,859000
hanoi,6700,km,87,2,45,698600
hanoi,350,m,100,2,80,1402500
hanoi,4900,km,91,2,26,629100
hanoi,7400,km,100,2,55,1890000
hanoi,5100,km,88,2,25,491400
hanoi,2200,km,95,2,45,1390000
hanoi,500,km,88,2,60,1995994
hanoi,5700,km,90,2,40,657000
hanoi,5900,km,91,2,35,680000
hanoi,31100,km,100,2,30,731430
hanoi,1300,km,78,2,35,765000
hanoi,7400,km,89,2,50,1700000
hanoi,450,m,100,2,40,720000
hanoi,5100,km,90,2,80,827820
hanoi,5000,km,90,2,38,2263800
hanoi,6300,km,100,2,35,1199000
hanoi,4500,km,83,2,50,809100
hanoi,600,km,100,2,15,810000
hanoi,4600,km,89,2,20,1078680
hanoi,4700,km,89,2,33,2333500
hanoi,600,km,100,2,57,1800000
hanoi,3900,km,100,2,50,1859000
hanoi,1000,km,87,2,40,585650
hanoi,6900,km,84,2,32,2303500
