address,distance,rating,capaciity,area,price
dalat,1000,93,2,,700000
dalat,600,93,2,,700000
dalat,150,72,2,,700000
dalat,2100,86,1,134,697500
dalat,450,79,1,,690000
dalat,1500,57,2,130,689928
dalat,1500,84,2,130,689928
dalat,3100,88,1,,689400
dalat,3100,88,2,,689400
dalat,1900,63,2,130,684000
dalat,1800,83,2,,684000
dalat,2200,78,1,50,682500
dalat,2200,78,1,50,682500
dalat,2200,78,2,50,682500
dalat,2200,78,2,50,682500
dalat,1400,60,1,,680000
dalat,2400,97,1,,680000
dalat,400,31,1,10,680000
dalat,400,69,1,10,680000
dalat,2400,97,2,,680000
dalat,900,86,1,,678580
dalat,900,86,2,,678580
dalat,1300,64,2,,677970
dalat,1700,81,1,200,675000
dalat,1700,87,2,200,675000
dalat,1700,36,2,200,675000
dalat,4700,95,1,,670000
dalat,4700,95,2,,670000
dalat,1500,75,1,,668800
dalat,1500,75,2,,668800
dalat,3500,100,2,,668250
dalat,2700,90,1,,667590
dalat,2700,90,2,,667590
dalat,1500,45,1,130,665720
dalat,1500,86,1,130,665720
dalat,1200,85,1,,665000
dalat,400,64,2,,656100
dalat,1800,85,1,,650250
dalat,1800,85,2,,650250
dalat,300,76,1,,650000
dalat,700,88,1,,650000
dalat,1000,96,1,,650000
dalat,2200,84,1,,650000
dalat,700,88,2,,650000
dalat,500,85,2,,650000
dalat,1000,96,2,,650000
dalat,2200,84,2,,650000
dalat,2200,80,1,26,648000
dalat,2100,90,1,,648000
dalat,300,79,1,,648000
dalat,1200,98,1,,643500
dalat,1200,98,2,,643500
dalat,10800,91,1,,640800
dalat,1400,86,1,,640000
dalat,4900,89,2,,639000
dalat,1600,30,2,,638400
dalat,1600,85,1,,633334
dalat,1600,85,2,,633334
dalat,8300,100,1,20,630000
dalat,1900,61,1,,630000
dalat,1900,88,1,,630000
dalat,1100,91,1,,630000
dalat,1900,87,2,,630000
dalat,2000,90,2,130,630000
dalat,2500,86,2,,630000
dalat,1100,91,2,,630000
dalat,4600,86,1,,629000
dalat,4600,86,2,,629000
dalat,1300,95,2,,627725
dalat,800,80,1,,622645
dalat,800,80,2,,622645
dalat,1500,100,2,,621000
dalat,1600,49,1,,616000
dalat,1900,73,1,130,615600
dalat,300,76,2,,612000
dalat,1300,64,1,,610173
dalat,300,88,1,,601400
dalat,250,82,1,30,600000
dalat,600,25,1,150,600000
dalat,1500,89,1,,600000
dalat,2200,83,1,,600000
dalat,3000,56,1,,600000
dalat,800,84,1,,600000
dalat,1900,86,1,,600000
dalat,1200,89,1,,600000
dalat,500,81,1,,600000
dalat,1200,46,1,,600000
dalat,250,80,1,,600000
dalat,2800,95,2,,600000
dalat,250,82,2,30,600000
dalat,1500,89,2,,600000
dalat,3000,37,2,,600000
dalat,2200,83,2,,600000
dalat,1200,41,2,,600000
dalat,1900,86,2,,600000
dalat,500,81,2,,600000
dalat,2300,35,2,,600000
dalat,1000,96,2,,600000
dalat,250,80,2,,600000
dalat,1200,26,2,,600000
dalat,2700,78,1,70,598500
dalat,700,84,2,,596700
dalat,800,55,2,,595000
dalat,600,88,1,,590000
dalat,600,88,2,,590000
dalat,800,82,1,,585000
dalat,1400,87,2,,585000
dalat,1300,93,2,,585000
dalat,800,82,2,,585000
dalat,900,93,1,,580125
dalat,900,93,2,,580125
dalat,2000,90,1,130,579600
dalat,2000,90,1,130,579600
dalat,900,84,2,,577108
dalat,2200,93,1,,576000
dalat,2200,93,2,,576000
dalat,1600,96,2,,576000
dalat,200,78,1,,571320
dalat,200,78,2,,571320
dalat,700,39,1,,570000
dalat,700,77,2,,570000
dalat,600,75,1,,568200
dalat,600,75,2,,568200
dalat,800,58,2,,566000
dalat,2100,87,1,130,561000
dalat,1000,88,1,,560000
dalat,800,75,1,,560000
dalat,6500,90,1,,560000
dalat,800,65,1,,560000
dalat,1000,88,2,,560000
dalat,6500,90,2,,560000
dalat,700,90,1,,559946
dalat,700,90,2,,559946
dalat,3300,91,1,,553824
dalat,3300,91,1,,553824
dalat,1600,100,1,40,552500
dalat,1400,80,1,,552500
dalat,1400,80,2,,552500
dalat,450,40,1,,550000
dalat,2000,93,1,,550000
dalat,2100,32,1,,550000
dalat,350,80,1,,550000
dalat,450,42,2,,550000
dalat,1200,80,2,,550000
dalat,2000,93,2,,550000
dalat,1900,77,2,,550000
dalat,2100,60,2,,550000
dalat,2600,93,1,,548500
dalat,2600,93,2,,548500
dalat,1100,100,1,,546750
dalat,1100,100,2,,546750
dalat,2600,89,1,,546000
dalat,2600,89,2,,546000
dalat,1900,87,1,,544500
dalat,1900,87,2,,544500
dalat,1000,100,1,,544320
dalat,1000,100,2,,544320
dalat,800,86,1,,542700
dalat,900,80,2,,540277
dalat,2800,95,1,,540000
dalat,2300,68,1,,540000
dalat,2200,98,1,,540000
dalat,1000,87,2,,540000
dalat,900,83,2,,540000
dalat,1200,88,2,,540000
dalat,2200,98,2,,540000
dalat,500,87,1,,539000
dalat,500,87,2,,539000
dalat,700,84,1,,537030
dalat,700,87,1,,532350
dalat,700,87,2,,532350
dalat,1600,98,1,,526902
dalat,1600,98,2,,526902
dalat,1600,98,2,,526902
dalat,1400,87,1,,526500
dalat,400,34,1,,526500
dalat,800,80,1,,524273
dalat,800,80,2,,524273
dalat,700,85,2,,522500
dalat,350,73,1,,518400
dalat,350,73,2,,518400
dalat,1300,84,1,,513040
dalat,1300,84,2,,513040
dalat,3200,92,1,,511000
dalat,1400,65,2,,510000
dalat,1900,63,2,,510000
dalat,800,67,1,,509400
dalat,3000,90,1,,507471
dalat,3000,90,2,,507471
dalat,300,83,1,,504000
dalat,1400,86,1,,504000
dalat,1400,86,1,,504000
dalat,1400,86,2,,504000
dalat,300,83,2,,504000
dalat,400,90,1,,502200
dalat,400,90,2,,502200
dalat,2000,95,1,35,500000
dalat,3700,91,1,,500000
dalat,1000,92,1,,500000
dalat,1300,88,1,,500000
dalat,1100,58,1,,500000
dalat,1200,87,1,,500000
dalat,1100,89,1,,500000
dalat,900,87,1,,500000
dalat,200,86,1,,500000
dalat,7800,79,1,20,500000
dalat,3600,82,1,,500000
dalat,1600,38,1,,500000
dalat,250,73,1,,500000
dalat,900,82,1,,500000
dalat,1000,92,2,,500000
dalat,1300,88,2,,500000
dalat,700,82,2,,500000
dalat,500,76,2,,500000
dalat,1200,87,2,,500000
dalat,900,87,2,,500000
dalat,2000,95,2,35,500000
dalat,1000,77,2,,500000
dalat,200,86,2,,500000
dalat,1600,87,2,,500000
dalat,250,64,2,,500000
dalat,7800,79,2,20,500000
dalat,900,82,2,,500000
dalat,1000,78,2,,495000
dalat,500,80,2,,491000
dalat,800,90,1,,490875
dalat,800,90,2,,490875
dalat,400,90,2,,490000
dalat,800,86,1,,489600
dalat,800,86,2,,489600
dalat,9600,89,2,,486000
dalat,1200,87,2,,486000
dalat,400,68,1,,483072
dalat,2600,87,2,,482765
dalat,700,85,1,,480700
dalat,4200,87,1,,480000
dalat,2500,93,1,,480000
dalat,1900,63,1,,480000
dalat,4200,87,2,,480000
dalat,2500,93,2,,480000
dalat,250,82,1,,477900
dalat,250,82,2,,477900
dalat,1100,92,1,,472000
dalat,1100,93,2,,470000
dalat,500,90,2,,469800
dalat,2300,92,1,,460908
dalat,2300,92,2,,460908
dalat,500,87,1,,460000
dalat,2600,68,1,,460000
dalat,2600,60,1,,460000
dalat,900,94,2,,460000
dalat,2600,55,2,,460000
dalat,500,87,2,,460000
dalat,2600,74,2,,460000
dalat,2000,90,1,,455000
dalat,1400,55,2,,453600
dalat,10800,83,1,,452200
dalat,10800,83,2,,452200
dalat,1400,100,1,,450000
dalat,1600,80,1,,450000
dalat,2800,91,1,30,450000
dalat,1600,95,1,,450000
dalat,500,76,1,,450000
dalat,800,92,1,,450000
dalat,400,80,1,,450000
dalat,1400,100,2,,450000
dalat,1600,80,2,,450000
dalat,800,54,2,,450000
dalat,500,69,2,,450000
dalat,1600,80,2,,450000
dalat,2800,91,2,30,450000
dalat,1400,91,2,,450000
dalat,200,85,2,,450000
dalat,1600,95,2,,450000
dalat,400,85,2,,450000
dalat,800,92,2,,450000
dalat,400,80,2,,450000
dalat,250,80,2,,450000
dalat,900,87,2,,449100
dalat,500,97,1,,446250
dalat,500,97,2,,446250
dalat,1400,91,1,,445500
dalat,1400,86,2,,442684
dalat,500,80,1,,441900
dalat,3100,90,2,,441000
dalat,800,80,1,25,440000
dalat,500,82,1,,440000
dalat,800,80,2,25,440000
dalat,500,82,2,,440000
dalat,1600,85,2,,440000
dalat,1900,76,1,40,439200
dalat,400,81,1,,436999
dalat,400,81,2,,436999
dalat,700,88,1,,435000
dalat,700,88,2,,435000
dalat,2300,97,1,,433755
dalat,2300,97,2,,433755
dalat,3300,79,1,,432000
dalat,3200,95,1,,432000
dalat,3300,79,2,,432000
dalat,3200,95,2,,432000
dalat,4100,84,1,,430500
dalat,4100,84,2,,430500
dalat,3000,100,2,,426788
dalat,1400,89,1,,425000
dalat,1400,89,2,,425000
dalat,1100,93,1,,423000
dalat,500,90,1,,422820
dalat,3800,97,1,,421200
dalat,2800,95,1,,420000
dalat,2800,95,2,,420000
dalat,1800,90,1,,418000
dalat,1800,90,2,,418000
dalat,2200,96,2,,414990
dalat,1600,85,1,,414375
dalat,1600,85,2,,414375
dalat,800,83,1,,412500
dalat,800,83,2,,412500
dalat,1400,56,1,,411000
dalat,2200,89,1,,410550
dalat,2200,89,2,,410550
dalat,350,94,2,,410000
dalat,350,94,2,,410000
dalat,2200,90,1,,409500
dalat,2500,90,2,,408765
dalat,1400,49,1,,408240
dalat,1100,82,2,,406125
dalat,400,38,1,,405406
dalat,400,29,2,,405406
dalat,350,71,1,,405000
dalat,800,28,1,,405000
dalat,1300,93,1,,405000
dalat,350,83,1,,405000
dalat,2900,94,1,,405000
dalat,4900,89,1,,405000
dalat,1200,87,2,,405000
dalat,250,84,2,,405000
dalat,2900,94,2,,405000
dalat,400,83,1,,400000
dalat,2200,98,1,,400000
dalat,2100,97,1,,400000
dalat,350,77,1,,400000
dalat,1900,94,1,,400000
dalat,350,94,1,,400000
dalat,700,81,1,,400000
dalat,1800,86,1,,400000
dalat,700,10,1,,400000
dalat,1700,91,1,,400000
dalat,800,49,1,,400000
dalat,2200,98,1,,400000
dalat,350,94,1,,400000
dalat,700,80,1,,400000
dalat,2200,98,2,,400000
dalat,2100,97,2,,400000
dalat,800,90,2,,400000
dalat,700,81,2,,400000
dalat,1900,94,2,,400000
dalat,1800,86,2,,400000
dalat,1700,97,2,,400000
dalat,700,10,2,,400000
dalat,4700,89,2,,400000
dalat,1700,91,2,,400000
dalat,300,81,2,,400000
dalat,2200,98,2,,400000
dalat,1000,27,2,,400000
dalat,700,80,2,,400000
dalat,1700,92,1,,399330
dalat,1700,92,2,,399330
dalat,350,89,1,,396436
dalat,350,89,2,,396436
dalat,2200,72,2,,394875
dalat,1300,88,1,,391950
dalat,1300,88,2,,391950
dalat,600,80,1,,391875
dalat,600,80,2,,391875
dalat,2800,85,1,,390000
dalat,1100,93,1,,390000
dalat,2800,85,2,,390000
dalat,1700,85,2,,390000
dalat,9600,89,1,,388800
dalat,1000,87,1,,387000
dalat,400,82,2,,385714
dalat,1300,27,2,150,385000
dalat,1300,66,2,150,385000
dalat,2100,82,1,,384750
dalat,2300,70,2,,384000
dalat,1200,87,1,,382500
dalat,250,83,1,,382500
dalat,600,70,2,,382500
dalat,250,83,2,,382500
dalat,1300,76,2,,382500
dalat,1000,78,2,,382500
dalat,350,91,1,,380000
dalat,350,91,2,,380000
dalat,2300,50,2,,380000
dalat,1100,100,2,,378594
dalat,800,87,1,,377145
dalat,500,55,1,,376000
dalat,500,55,2,,376000
dalat,2200,96,2,,374400
dalat,600,87,2,,373489
dalat,2000,94,2,,370500
dalat,500,70,1,,370000
dalat,500,70,2,,370000
dalat,150,77,2,,370000
dalat,1000,91,1,,363000
dalat,1000,91,2,,363000
dalat,1800,91,1,,362700
dalat,1800,91,2,,362700
dalat,400,82,1,,362571
dalat,2600,87,1,,360620
dalat,1000,91,2,,360450
dalat,1300,92,1,25,360000
dalat,700,100,1,,360000
dalat,800,90,1,,360000
dalat,1500,89,1,,360000
dalat,1300,92,1,25,360000
dalat,1000,78,1,,360000
dalat,1000,81,1,,360000
dalat,1700,90,2,,360000
dalat,1900,42,2,,360000
dalat,700,100,2,,360000
dalat,1500,89,2,,360000
dalat,1300,92,2,25,360000
dalat,1600,85,2,,360000
dalat,1300,67,1,150,357500
dalat,1300,31,1,150,357500
dalat,800,80,2,,356000
dalat,2200,72,1,,355388
dalat,1100,36,2,,353000
dalat,1900,76,1,,352800
dalat,500,84,1,,352800
dalat,1000,91,1,,352350
dalat,1600,85,1,,352000
dalat,2300,67,2,,352000
dalat,1000,93,1,,350000
dalat,2000,100,1,,350000
dalat,800,96,1,,350000
dalat,1400,98,1,,350000
dalat,1900,77,1,,350000
dalat,1500,93,1,,350000
dalat,1100,97,1,,350000
dalat,1200,72,2,,350000
dalat,2600,80,2,,350000
dalat,1500,85,2,,350000
dalat,1400,92,2,,350000
dalat,1000,93,2,,350000
dalat,2000,100,2,,350000
dalat,800,95,2,,350000
dalat,800,96,2,,350000
dalat,2200,74,2,,350000
dalat,1400,98,2,,350000
dalat,1500,93,2,,350000
dalat,1100,97,2,,350000
dalat,1200,100,2,,350000
dalat,2300,36,1,,345600
dalat,1400,98,2,,344850
dalat,200,85,1,,344250
dalat,600,66,2,,344250
dalat,800,85,1,,343850
dalat,1800,90,2,,342720
dalat,1400,63,1,,342000
dalat,1400,63,2,,342000
dalat,1100,100,1,,340735
dalat,1800,90,1,,335866
dalat,1200,100,1,,332500
dalat,1600,95,2,,331628
dalat,1800,92,1,,331500
dalat,1000,89,2,,330000
dalat,2300,93,2,,328320
dalat,600,97,2,,327600
dalat,1700,90,1,,324000
dalat,1300,64,1,,324000
dalat,1600,87,1,,324000
dalat,400,91,2,,324000
dalat,1300,83,1,20,321750
dalat,2400,90,1,,320760
dalat,2400,90,2,,320760
dalat,600,85,2,,320625
dalat,1000,92,1,,320000
dalat,500,96,2,,320000
dalat,1000,92,2,,320000
dalat,450,89,2,,320000
dalat,1800,59,2,,320000
dalat,1200,85,2,,319950
dalat,1100,85,1,,319000
dalat,1100,85,2,,319000
dalat,1500,100,1,,315000
dalat,1000,80,1,,315000
dalat,2600,80,1,,315000
dalat,1500,85,1,,315000
dalat,900,73,1,,315000
dalat,800,95,1,,315000
dalat,600,70,1,,315000
dalat,1900,87,1,,315000
dalat,1000,80,2,,315000
dalat,900,68,2,,315000
dalat,350,85,2,,315000
dalat,2000,92,2,,315000
dalat,350,85,1,,314928
dalat,2000,94,1,,314925
dalat,2900,87,2,,314213
dalat,1100,84,1,,314100
dalat,2200,97,1,,313200
dalat,2200,97,2,,313200
dalat,1300,98,2,,311850
dalat,2100,95,2,,311040
dalat,1600,95,1,,309825
dalat,6100,97,1,,306000
dalat,6100,97,2,,306000
dalat,1100,81,2,,306000
dalat,700,86,1,,305900
dalat,700,86,2,,305900
dalat,2900,91,1,,300000
dalat,1000,91,1,,300000
dalat,1000,85,1,,300000
dalat,1200,80,1,,300000
dalat,800,82,1,,300000
dalat,700,86,1,,300000
dalat,1600,85,1,,300000
dalat,1100,94,1,,300000
dalat,1100,64,1,,300000
dalat,2200,74,1,,300000
dalat,150,94,1,,300000
dalat,250,82,1,,300000
dalat,350,84,1,,300000
dalat,800,82,1,,300000
dalat,1000,91,2,,300000
dalat,800,82,2,,300000
dalat,500,41,2,,300000
dalat,1000,85,2,,300000
dalat,900,91,2,,300000
dalat,700,86,2,,300000
dalat,1100,94,2,,300000
dalat,1100,64,2,,300000
dalat,1600,85,2,,300000
dalat,1200,95,2,,300000
dalat,350,84,2,,300000
dalat,150,94,2,,300000
dalat,250,82,2,,300000
dalat,800,82,2,,300000
dalat,300,68,2,,300000
dalat,350,89,1,,299999
dalat,350,89,2,,299999
dalat,2200,92,2,,299643
dalat,1100,91,2,,299000
dalat,700,87,1,,297540
dalat,700,87,2,,297540
dalat,250,83,2,,297000
dalat,3100,93,1,,294545
dalat,3100,93,2,,294545
dalat,500,78,1,,290000
dalat,500,78,2,,290000
dalat,400,92,1,,288000
dalat,1800,87,1,,288000
dalat,400,92,2,,288000
dalat,600,87,1,,287100
dalat,600,87,2,,287100
dalat,1300,98,1,,286902
dalat,400,89,1,,285000
dalat,1000,69,1,,284831
dalat,1100,73,1,,284831
dalat,1000,69,2,,284831
dalat,1100,73,2,,284831
dalat,3000,100,1,,284525
dalat,2000,92,1,,283500
dalat,800,80,2,,283500
dalat,1200,95,2,,282269
dalat,1400,98,1,,282150
dalat,1000,82,1,,282052
dalat,1000,82,2,,282052
dalat,900,72,1,,280663
dalat,900,72,2,,280663
dalat,3900,67,1,,280000
dalat,1700,97,1,,280000
dalat,400,85,1,,280000
dalat,350,83,2,,280000
dalat,900,88,2,,280000
dalat,3900,67,2,,280000
dalat,400,93,1,,279450
dalat,400,93,2,,279450
dalat,1100,90,1,,279104
dalat,700,37,1,,278919
dalat,700,37,2,,278919
dalat,300,77,1,,275500
dalat,300,77,2,,275500
dalat,1100,81,1,,275400
dalat,900,81,1,,270720
dalat,900,81,1,,270720
dalat,450,37,1,,270000
dalat,1300,80,1,,270000
dalat,1100,90,1,,270000
dalat,700,81,1,,270000
dalat,300,78,1,,270000
dalat,300,76,1,,270000
dalat,300,75,1,,270000
dalat,450,37,2,,270000
dalat,1300,80,2,,270000
dalat,900,84,2,14,270000
dalat,1100,90,2,,270000
dalat,300,78,2,,270000
dalat,700,81,2,,270000
dalat,300,76,2,,270000
dalat,1200,95,1,,268155
dalat,1400,91,1,,264600
dalat,1400,91,2,,264600
dalat,2000,91,1,,255000
dalat,2000,91,2,,255000
dalat,2100,95,1,,252720
dalat,700,82,2,,252000
dalat,1000,78,2,,252000
dalat,1100,50,2,,251999
dalat,1400,91,1,,250000
dalat,2100,93,1,,250000
dalat,1600,80,1,,250000
dalat,500,71,1,,250000
dalat,1900,93,1,,250000
dalat,300,81,1,,250000
dalat,250,91,1,,250000
dalat,2100,93,2,,250000
dalat,500,77,2,,250000
dalat,1900,93,2,,250000
dalat,300,81,2,,250000
dalat,2100,100,1,,247950
dalat,400,83,1,,247500
dalat,700,93,1,,247500
dalat,400,83,2,,247500
dalat,800,84,2,,247500
dalat,500,77,1,,243000
dalat,1600,82,2,,243000
dalat,800,84,1,,240075
dalat,400,91,1,,226800
dalat,1100,50,1,,226799
dalat,1200,90,1,,225000
dalat,700,82,1,,225000
dalat,900,84,1,,225000
dalat,1200,90,2,,225000
dalat,400,84,1,,220000
dalat,400,84,2,,220000
dalat,1300,89,1,,211181
dalat,900,88,1,,200000
dalat,1100,93,1,,200000
dalat,450,88,2,,200000
dalat,600,86,2,,199000
dalat,5000,100,1,,198450
dalat,5000,100,2,,198450
dalat,600,66,1,,191250
dalat,600,86,1,,189050
dalat,350,87,1,,182250
dalat,1200,87,1,,182250
dalat,1300,76,1,,181050
dalat,900,80,2,,180000
dalat,2800,86,2,,179000
dalat,600,97,1,,163800
dalat,2800,86,1,,150000
dalat,4700,89,1,,150000
dalat,5000,70,1,,145530
dalat,5000,98,1,,145530
dalat,5000,66,1,,145530
dalat,5000,29,1,,145530
dalat,5000,54,1,,145530
dalat,5000,70,2,,145530
dalat,5000,98,2,,145530
dalat,5000,45,2,,145530
dalat,5000,39,2,,145530
dalat,5000,58,2,,145530
dalat,5000,72,2,,145530
dalat,1200,83,2,,144000
dalat,350,83,1,,140000
dalat,700,96,2,,140000
dalat,2200,92,1,,137125
dalat,250,80,1,,132000
dalat,1200,95,1,,120000
dalat,2300,93,1,,112860
dalat,1000,83,1,,99000
dalat,1000,83,2,,99000
dalat,1600,82,1,,97200
dalat,1100,91,1,,95000
dalat,1800,76,2,,90000
dalat,900,80,1,,79000
dalat,700,96,1,,70000
dalat,1700,90,2,,60000
dalat,1800,76,1,,45000
dalat,1700,90,1,,40000
danang,12300,62,1,,34250000
danang,12300,32,2,,34250000
danang,12000,71,1,,30000000
danang,12000,44,1,,28000000
danang,12000,25,2,,28000000
danang,2800,100,1,,26881720
danang,2800,100,2,,26881720
danang,8200,70,1,,26000000
danang,8200,59,2,,26000000
danang,6200,69,1,300,22500000
danang,6200,40,2,300,22500000
danang,5700,67,1,400,22000000
danang,5700,69,2,400,22000000
danang,8000,88,2,626,20041744
danang,8000,88,1,626,20016456
danang,1100,83,1,54,18000000
danang,1100,83,2,54,18000000
danang,2700,100,1,700,17921148
danang,2700,100,2,700,17921148
danang,12400,53,1,980,17550000
danang,12300,55,2,620,17500000
danang,12400,100,2,832,17500000
danang,11400,92,1,,16772795
danang,11400,92,2,,16772795
danang,11700,32,2,,16380000
danang,2800,100,1,700,16129032
danang,2800,100,2,700,16129032
danang,2500,100,2,700,16129032
danang,4600,29,2,620,15215000
danang,11700,58,1,,15210000
danang,5000,57,2,515,15144197
danang,4900,27,1,330,15050000
danang,5000,36,1,515,14981357
danang,4900,72,1,352,14400000
danang,4900,70,2,352,14400000
danang,11800,97,1,515,13940630
danang,11800,97,2,515,13940630
danang,7800,100,2,78,13752999
danang,7800,100,1,78,13723249
danang,5000,100,1,400,13297577
danang,4300,69,2,350,12188750
danang,10000,100,2,450,12112500
danang,4600,42,1,330,12000000
danang,3100,90,1,515,11830107
danang,3100,90,1,515,11830107
danang,3100,90,2,515,11830107
danang,3100,90,2,515,11830107
danang,5000,86,1,400,11337662
danang,5000,86,1,400,11337662
danang,5000,86,2,400,11337662
danang,5000,86,2,400,11337662
danang,5600,94,1,106,11180773
danang,5600,94,2,106,11180773
danang,4900,67,1,515,11128296
danang,4900,55,1,516,11071125
danang,4900,87,1,400,11048360
danang,4900,87,2,400,11048360
danang,12300,81,1,200,11000000
danang,12300,57,2,200,11000000
danang,5700,30,1,515,10534091
danang,5700,42,2,515,10534091
danang,4300,26,1,400,10449000
danang,4300,65,2,400,10449000
danang,2400,61,1,200,10200000
danang,2400,57,2,200,10200000
danang,4800,74,2,550,10133100
danang,5900,100,2,360,10000000
danang,4000,76,2,580,9828000
danang,5000,53,1,615,9818182
danang,5000,68,2,615,9818182
danang,4000,76,1,580,9702000
danang,4800,78,1,330,9689220
danang,4800,78,2,330,9689220
danang,5000,50,1,400,9000000
danang,11700,70,2,900,9000000
danang,9800,89,1,370,8976000
danang,9800,89,2,370,8976000
danang,2500,92,1,800,8900000
danang,2500,92,2,800,8900000
danang,4900,100,1,350,8500000
danang,10000,100,2,220,8500000
danang,4900,100,2,350,8500000
danang,4500,85,1,240,8494791
danang,4500,85,2,240,8494791
danang,3200,33,1,600,8280000
danang,3200,84,2,600,8280000
danang,12300,47,1,700,8000000
danang,5000,88,1,430,8000000
danang,12300,36,2,700,8000000
danang,12300,80,1,500,7628750
danang,12300,38,2,500,7628750
danang,12400,70,1,41,7584882
danang,10000,31,1,700,7500000
danang,10000,79,2,700,7500000
danang,12300,86,1,333,7431944
danang,12300,86,2,333,7431944
danang,4600,94,1,400,7200000
danang,3800,78,1,230,7182000
danang,3800,41,1,230,7182000
danang,3800,65,2,230,7182000
danang,3800,51,2,230,7182000
danang,10000,100,1,616,7125000
danang,10000,68,1,300,7000000
danang,10000,68,2,300,7000000
danang,10000,75,1,600,6750000
danang,10000,75,2,600,6750000
danang,11700,80,1,434,6629111
danang,11700,80,1,434,6629111
danang,11700,80,2,434,6629111
danang,11700,80,2,434,6629111
danang,12300,44,1,700,6500000
danang,11800,45,1,600,6500000
danang,12300,55,1,40,6500000
danang,5000,31,1,450,6500000
danang,12300,38,2,700,6500000
danang,12300,64,2,40,6500000
danang,11800,42,2,600,6500000
danang,5000,59,2,450,6500000
danang,13000,84,2,54,6480000
danang,12200,92,1,250,6434033
danang,12200,92,1,250,6434033
danang,12200,92,2,250,6434033
danang,12200,92,2,250,6434033
danang,12300,69,1,700,6372000
danang,12300,54,1,700,6372000
danang,12300,74,2,700,6372000
danang,12300,71,2,700,6372000
danang,4900,100,2,450,6000000
danang,12300,75,1,416,5946703
danang,12300,40,1,416,5946703
danang,12300,32,2,416,5946703
danang,3300,87,2,400,5850000
danang,12300,100,2,312,5687500
danang,2700,36,1,150,5652500
danang,2700,63,2,150,5652500
danang,7800,83,2,,5613300
danang,11600,60,1,400,5500000
danang,11600,60,2,400,5500000
danang,3000,37,2,280,5500000
danang,11600,61,1,300,5250000
danang,11600,77,2,300,5250000
danang,1000,85,1,270,5130000
danang,1000,85,2,270,5130000
danang,12500,46,2,215,5050000
danang,5700,65,1,250,4968000
danang,12200,83,1,390,4968000
danang,5700,60,2,250,4968000
danang,12200,83,2,390,4968000
danang,2700,72,1,310,4900000
danang,2700,36,2,310,4900000
danang,900,31,1,,4885650
danang,900,54,2,,4885650
danang,9400,77,1,,4837950
danang,9400,77,2,,4837950
danang,4900,100,1,300,4657500
danang,4900,100,2,300,4657500
danang,12400,58,1,90,4570110
danang,12400,41,2,90,4570110
danang,10000,35,1,105,4500000
danang,2700,65,1,,4500000
danang,2700,39,2,,4500000
danang,1300,61,2,20,4455000
danang,8100,100,2,65,4455000
danang,11500,85,2,,4400000
danang,12400,87,1,270,4370000
danang,12400,87,2,270,4370000
danang,11000,78,1,270,4264313
danang,11000,78,2,270,4264313
danang,6000,68,2,,4230000
danang,2500,76,1,102,4165000
danang,12300,90,2,56,4095000
danang,8500,87,1,,4070000
danang,8500,87,2,,4070000
danang,8100,100,1,65,4009500
danang,3200,31,1,70,4000000
danang,3000,86,1,320,4000000
danang,3200,48,2,70,4000000
danang,3200,87,2,300,4000000
danang,3000,67,2,320,4000000
danang,4500,86,1,,3995000
danang,4500,86,2,,3995000
danang,3900,93,2,500,3968604
danang,1300,100,1,300,3847500
danang,1500,72,1,350,3825000
danang,1500,35,2,350,3825000
danang,4600,81,1,,3816965
danang,4600,81,2,,3816965
danang,3000,90,1,130,3800000
danang,3000,90,2,130,3800000
danang,3300,89,1,,3740000
danang,3300,89,2,,3740000
danang,1700,76,1,650,3600000
danang,3300,92,1,75,3420000
danang,3300,92,1,75,3420000
danang,3300,92,2,75,3420000
danang,3300,92,2,75,3420000
danang,4600,95,1,140,3325000
danang,4700,85,1,200,3310750
danang,4700,28,2,200,3310750
danang,4900,50,1,200,3185000
danang,3200,80,1,300,3184776
danang,3200,80,2,300,3184776
danang,2900,26,1,100,3150000
danang,2900,85,2,100,3150000
