hcm,hn,dn,dl,other,distance,rating,capacity,area,price
0,1,0,0,0,6100,3.4000001,2,105,1700000
0,1,0,0,0,2500,6,2,33,1300000
0,1,0,0,0,4600,9,2,105,1900000
0,1,0,0,0,3800,7,2,55,1162800
0,1,0,0,0,6500,10,2,30,891000
0,1,0,0,0,3900,7.9000001,2,78,2600000
0,1,0,0,0,3900,8,2,50,1800000
0,1,0,0,0,7500,7.4000001,2,50,1519050
0,1,0,0,0,8400,9,2,88,2375000
0,1,0,0,0,3900,8.60000038,2,50,1800000
0,1,0,0,0,10100,4,2,45,680000
0,1,0,0,0,7600,9,2,66,1800000
0,1,0,0,0,7300,1.79999995,2,76,1520000
0,1,0,0,0,7300,4,2,75,2303750
0,1,0,0,0,3900,10,2,55,1709050
0,1,0,0,0,4600,8.5,2,130,2115000
0,1,0,0,0,6300,4.30000019,2,40,1500000
0,1,0,0,0,6400,6,2,95,1950000
0,1,0,0,0,10200,9.30000019,2,74,959200
0,1,0,0,0,7300,6.9000001,2,74,1224000
0,1,0,0,0,2200,9,2,98,1274000
0,1,0,0,0,2100,6.80000019,2,25,1200000
0,1,0,0,0,9700,7.4000001,2,60,800000
0,1,0,0,0,7700,4.5,2,35,950000
0,1,0,0,0,4100,9.5,2,56,1080000
0,1,0,0,0,4600,7.0999999,2,30,450000
0,1,0,0,0,7400,7.4000001,2,50,1600000
0,1,0,0,0,9600,4.5999999,2,80,1800000
0,1,0,0,0,6400,4.9000001,2,35,920000
0,1,0,0,0,300,2.29999995,2,108,2250000
0,1,0,0,0,7500,1.79999995,2,26,765000
0,1,0,0,0,7600,5.5999999,2,28,800000
0,1,0,0,0,6400,10,2,85,1352000
0,1,0,0,0,1300,10,2,60,1944000
0,1,0,0,0,3100,8.5,2,80,2150000
0,1,0,0,0,5500,6.4000001,2,45,680000
0,1,0,0,0,7300,6.69999981,2,70,1800000
0,1,0,0,0,6400,8.60000038,2,38,1100000
0,1,0,0,0,4400,2.29999995,2,55,950000
0,1,0,0,0,9500,10,2,43,650000
0,1,0,0,0,6400,1.89999998,2,35,1080000
0,1,0,0,0,7400,8.5,2,50,1600000
0,1,0,0,0,7400,5,2,97,2600000
0,1,0,0,0,4600,9.60000038,2,50,1000000
0,1,0,0,0,3200,6.19999981,2,58,1200000
0,1,0,0,0,10800,7.0999999,2,43,686000
0,1,0,0,0,7700,2.79999995,2,28,800000
0,1,0,0,0,7100,7.4000001,2,40,1200000
0,1,0,0,0,4200,7.80000019,2,50,1300000
0,1,0,0,0,5000,4.5,2,70,1700000
0,1,0,0,0,6500,4,2,35,1200000
0,1,0,0,0,46900,7.5,2,15,1200000
0,1,0,0,0,4800,3.20000005,2,35,1400000
0,1,0,0,0,3900,3,2,80,2000000
0,1,0,0,0,4500,4.80000019,2,240,1750000
0,1,0,0,0,6400,9,2,72,1650000
0,1,0,0,0,3900,4.80000019,2,70,2125000
0,1,0,0,0,10000,2.0999999,2,36,550000
0,1,0,0,0,3100,4,2,80,1500000
0,1,0,0,0,12000,7,2,50,1100000
0,1,0,0,0,7400,2.4000001,2,50,1500000
0,1,0,0,0,7700,3.9000001,2,28,850000
0,1,0,0,0,9900,5.5,2,51,731500
0,1,0,0,0,7800,1.79999995,2,28,900000
0,1,0,0,0,4800,7.5,2,38,500000
0,1,0,0,0,5200,9.19999981,2,50,1225000
0,1,0,0,0,5000,6.5999999,2,60,1614050
0,1,0,0,0,800,6,2,35,648000
0,1,0,0,0,7700,8.5,2,35,1100000
0,1,0,0,0,7700,8.5,2,30,700000
0,1,0,0,0,1800,10,2,65,933000
0,1,0,0,0,5200,8.60000038,2,45,1215000
0,1,0,0,0,7700,2.20000005,2,30,1000000
0,1,0,0,0,2500,9,2,40,560000
0,1,0,0,0,7500,4.4000001,2,35,500000
0,1,0,0,0,2400,6.5,2,33,807500
0,1,0,0,0,6600,3.70000005,2,35,1200000
0,1,0,0,0,7600,9,2,36,760000
0,1,0,0,0,4500,8,2,136,2511000
0,1,0,0,0,4900,7.30000019,2,106,1440000
0,1,0,0,0,10100,1.89999998,2,35,1000000
0,1,0,0,0,4800,6,2,40,1500000
0,1,0,0,0,5700,10,2,90,1365000
0,1,0,0,0,9500,8,2,85,1757500
0,1,0,0,0,5400,8.69999981,2,50,700000
0,1,0,0,0,6600,10,2,79,1399999
0,1,0,0,0,4400,5.19999981,2,50,820000
0,1,0,0,0,10000,3.4000001,2,74,955500
0,1,0,0,0,5300,10,2,40,349600
0,1,0,0,0,900,8.80000019,2,168,2310000
0,1,0,0,0,1900,6.5999999,2,90,1200000
0,1,0,0,0,4700,2.9000001,2,56,1567500
0,1,0,0,0,7400,9.30000019,2,110,2375000
0,1,0,0,0,10200,7.30000019,2,46,849000
0,1,0,0,0,1700,8,2,40,810000
0,1,0,0,0,1800,8.89999962,2,65,933000
0,1,0,0,0,7400,10,2,72,1300000
0,1,0,0,0,600,10,2,40,650000
0,1,0,0,0,3800,7.19999981,2,45,903000
0,1,0,0,0,10800,6.0999999,2,35,600000
0,1,0,0,0,7800,9.5,2,30,700000
0,1,0,0,0,1000,10,2,70,1250000
0,1,0,0,0,450,6,2,30,760000
0,1,0,0,0,7700,9,2,30,720000
0,1,0,0,0,5300,7.4000001,2,50,682500
0,1,0,0,0,7600,8.69999981,2,60,1485000
0,1,0,0,0,7700,1,2,30,800000
0,1,0,0,0,7700,10,2,30,800000
0,1,0,0,0,10300,9.69999981,2,43,617500
0,1,0,0,0,11800,5.5999999,2,63,720000
0,1,0,0,0,1100,9.60000038,2,130,2200000
0,1,0,0,0,6000,9,2,330,3000000
0,1,0,0,0,4400,6.5,2,20,400000
0,1,0,0,0,3900,10,2,50,2000000
0,1,0,0,0,7900,6.5999999,2,35,807500
0,1,0,0,0,34000,7.80000019,2,200,2099300
0,1,0,0,0,1800,10,2,125,1680000
0,1,0,0,0,7800,9,2,30,688750
0,1,0,0,0,6400,4.30000019,2,40,1000000
0,1,0,0,0,2600,10,2,40,600000
0,1,0,0,0,450,4,2,92,1870000
0,1,0,0,0,6500,7,2,35,1120000
0,1,0,0,0,3900,7.4000001,2,80,2380000
0,1,0,0,0,7700,2.5,2,30,684000
0,1,0,0,0,3900,10,2,55,1804050
0,1,0,0,0,4400,4.19999981,2,53,720000
0,1,0,0,0,3000,6.30000019,2,80,2500000
0,1,0,0,0,3300,9,2,40,956250
0,1,0,0,0,4500,3.5999999,2,80,765000
0,1,0,0,0,6500,6.5,2,50,1700000
0,1,0,0,0,1400,8.30000019,2,65,855000
0,1,0,0,0,7400,10,2,70,1871500
0,1,0,0,0,7400,8.69999981,2,95,2500000
0,1,0,0,0,1100,8.5,2,30,1300000
0,1,0,0,0,7700,7.5,2,65,1700000
0,1,0,0,0,4100,8.69999981,2,65,759000
0,1,0,0,0,6300,5,2,46,900000
0,1,0,0,0,3100,5.19999981,2,120,2800000
0,1,0,0,0,4000,7.69999981,2,35,900000
0,1,0,0,0,7600,4.69999981,2,45,1900000
0,1,0,0,0,46900,4.69999981,2,100,4550000
0,1,0,0,0,3500,6.5,2,70,1036800
0,1,0,0,0,29000,8,2,170,6240000
0,1,0,0,0,3900,2,2,55,2200000
0,1,0,0,0,4700,9,2,60,1000000
0,1,0,0,0,4900,10,2,88,1800000
0,1,0,0,0,6600,7.4000001,2,50,1520000
0,1,0,0,0,1000,3.79999995,2,60,850000
0,1,0,0,0,4000,1.89999998,2,50,1050000
0,1,0,0,0,2600,6,2,20,600000
0,1,0,0,0,4400,7.69999981,2,40,809100
0,1,0,0,0,6500,8.69999981,2,70,980000
0,1,0,0,0,2200,7.5,2,40,460000
0,1,0,0,0,30400,7.69999981,2,40,1500000
0,1,0,0,0,3200,3.5999999,2,53,980000
0,1,0,0,0,900,7,2,180,1120000
0,1,0,0,0,2400,9.69999981,2,35,630000
0,1,0,0,0,3000,9,2,80,1980000
0,1,0,0,0,5000,4.30000019,2,35,850000
0,1,0,0,0,2800,9.5,2,30,570000
0,1,0,0,0,6400,9.19999981,2,50,1519050
0,1,0,0,0,800,6,2,35,518000
0,1,0,0,0,38000,6.80000019,2,20,4000000
0,1,0,0,0,7700,7.30000019,2,96,1100000
0,1,0,0,0,1200,9.80000019,2,65,950000
0,1,0,0,0,12300,1.79999995,2,32,700000
0,1,0,0,0,1100,9,2,80,1200000
0,1,0,0,0,12300,7.5999999,2,32,650000
0,1,0,0,0,3800,4.5999999,2,50,1000000
0,1,0,0,0,7400,6.19999981,2,55,1410000
0,1,0,0,0,4200,9,2,25,456000
0,1,0,0,0,7500,4.19999981,2,50,765000
0,1,0,0,0,250,8.5,2,40,680000
0,1,0,0,0,6400,10,2,40,850000
0,1,0,0,0,7700,9,2,30,550000
0,1,0,0,0,6800,6.69999981,2,35,855000
0,1,0,0,0,3400,7.9000001,2,28,394440
0,1,0,0,0,600,3.5,2,28,746000
0,1,0,0,0,4500,9,2,60,873000
0,1,0,0,0,3000,9.5,2,48,1170000
0,1,0,0,0,1000,2.70000005,2,128,1750000
0,1,0,0,0,600,10,2,200,2596800
0,1,0,0,0,3900,10,2,75,1530000
0,1,0,0,0,10900,8.80000019,2,48,900000
0,1,0,0,0,4500,6.4000001,2,136,2166000
0,1,0,0,0,3800,8.69999981,2,55,1990000
0,1,0,0,0,4900,8.80000019,2,43,650000
0,1,0,0,0,7400,6.5,2,50,1800000
0,1,0,0,0,44600,6.30000019,2,25,4500000
0,1,0,0,0,6800,2.79999995,2,65,480000
0,1,0,0,0,4900,4.19999981,2,60,680000
0,1,0,0,0,4900,2,2,40,640000
0,1,0,0,0,600,5.30000019,2,57,1800000
0,1,0,0,0,4900,8.5,2,60,680000
0,1,0,0,0,900,6.30000019,2,75,790400
0,1,0,0,0,4900,5.0999999,2,100,850000
0,1,0,0,0,4900,4.9000001,2,88,1504000
0,1,0,0,0,600,8,2,20,900000
0,1,0,0,0,4700,6.0999999,2,60,850000
0,1,0,0,0,5100,9.19999981,2,30,346500
0,1,0,0,0,6500,9.5,2,50,1269960
0,1,0,0,0,7400,6.30000019,2,53,1500000
0,1,0,0,0,4500,8.69999981,2,45,480000
0,1,0,0,0,12200,7.9000001,2,32,800000
0,1,0,0,0,6500,6.4000001,2,50,1680000
0,1,0,0,0,4500,4.30000019,2,40,728000
0,1,0,0,0,900,8.60000038,2,120,1120000
0,1,0,0,0,4900,5.19999981,2,60,595000
0,1,0,0,0,800,10,2,35,1300000
0,1,0,0,0,6400,4.4000001,2,75,1296000
0,1,0,0,0,7300,8.60000038,2,75,1650000
0,1,0,0,0,7400,6.5999999,2,68,1120000
0,1,0,0,0,10800,4.9000001,2,39,500000
0,1,0,0,0,3400,3.70000005,2,98,1870000
0,1,0,0,0,4300,2.20000005,2,35,784000
0,1,0,0,0,7500,10,2,50,1567500
0,1,0,0,0,3900,7.80000019,2,75,1530000
